VALUE,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME,GROUPID,GROUPMODEL,GROUPNAME,G,GROUPVEG,R,B,RED,GREEN,BLUE
1703,13710,32,3213710,West Gulf Coastal Plain Pine-Hardwood Forest,339,339,Shortleaf Pine-Loblolly Pine-White Oak-1,168,Hardwood-Conifer,100,0,0.39215,0.65882,0
1704,13830,32,3213830,Edwards Plateau Limestone Savanna and Woodland,352,352,Texas Live Oak-Buckleys Oak-Little Bluestem-1,255,Hardwood,209,115,0.8196,1,0.45098
1705,13930,32,3213930,Edwards Plateau Limestone Shrubland,358,358,Sandpaper Oak-Pinchots Juniper-1,203,Conifer,255,125,1,0.79607,0.49019
1706,14220,32,3214220,Southern Blackland Tallgrass Prairie,378,378,Little Bluestem-Indiangrass--2,127,Grassland,255,127,1,0.49803,0.49803
1707,14230,32,3214230,Southeastern Great Plains Tallgrass Prairie,379,379,Big Bluestem-Little Bluestem-Indiangrass-2,75,Grassland,135,120,0.52941,0.29411,0.47058
1708,14710,32,3214710,Central Interior and Appalachian Floodplain Systems,411,411,Pecan-American Sycamore-Schumards Oak-1,191,Riparian,0,176,0,0.74902,0.69019
1709,14720,32,3214720,Central Interior and Appalachian Riparian Systems,415,415,Sugarberry-Bur Oak-Green Ash-1,255,Riparian,36,20,0.14117,1,0.07843
1710,14730,32,3214730,Gulf and Atlantic Coastal Plain Floodplain Systems,417,417,Water Oak-American Elm-Swampprivet-3,119,Riparian,102,205,0.4,0.46666,0.80392
1711,14740,32,3214740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,420,420,Loblolly Pine-Southern Magnolia-Cypress-1,185,Riparian,171,235,0.67058,0.72549,0.92156
1712,15040,32,3215040,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland,446,446,Tobosagrass-Alkali Sacaton-2,179,Grassland,166,130,0.65098,0.70196,0.5098
1713,15190,32,3215190,East-Central Texas Plains Post Oak Savanna and Woodland,453,453,Big Bluestem-Little Bluestem-Post Oak-1,148,Grassland,207,10,0.81176,0.58039,0.03921
1714,15230,32,3215230,Edwards Plateau Dry-Mesic Slope Forest and Woodland,455,455,Ashes Juniper-Buckley Oak-Texas Ash-1,255,Hardwood,102,171,0.4,1,0.67058
1715,10940,35,3510940,Western Great Plains Sandhill Steppe,197,197,Sand Sagebrush-Shinnery-4,0,Shrubland,169,230,0.66274,0,0.90196
1716,10950,35,3510950,Apacherian-Chihuahuan Mesquite Upland Scrub,198,198,Mesquite-2,56,Shrubland,255,132,1,0.2196,0.51764
1717,11110,35,3511110,Western Great Plains Mesquite Woodland and Shrubland,209,209,Mesquite-Little Bluestem-Sideoats Grama-1,40,Shrubland,156,156,0.61176,0.15686,0.61176
1718,11320,35,3511320,Central Mixedgrass Prairie,239,239,Bluebunch Wheatgrass-Big Bluestem-Little Bluestem-2,168,Grassland,112,112,0.43921,0.65882,0.43921
1719,11480,35,3511480,Western Great Plains Sand Prairie,246,246,Sand Bluestem-Prairie Sandreed-2,218,Grassland,245,169,0.96078,0.8549,0.66274
1720,11490,35,3511490,Western Great Plains Shortgrass Prairie,247,247,Blue Grama-Buffalo Grass-2,205,Grassland,205,102,0.80392,0.80392,0.4
1721,11550,35,3511550,North American Warm Desert Riparian Systems,254,254,Desert Willow-Arizona Sycamore-5,160,Riparian,123,117,0.48235,0.62745,0.45882
1722,11620,35,3511620,Western Great Plains Floodplain Systems,262,262,American Sycamore-Cedar Elm-Texas Ash-1,153,Riparian,102,205,0.4,0.6,0.80392
1723,13080,35,3513080,Crosstimbers Oak Forest and Woodland,283,283,Post Oak-Blackjack Oak-Big Bluestem-1,90,Hardwood,137,68,0.53725,0.35294,0.26666
1724,13580,35,3513580,East-Central Texas Plains Southern Pine Forest and Woodland,324,324,Loblolly Pine- Post Oak-Big Bluestem-1,94,Conifer,194,0,0.76078,0.36862,0
1725,13830,35,3513830,Edwards Plateau Limestone Savanna and Woodland,352,352,Texas Live Oak-Buckleys Oak-Little Bluestem-1,255,Hardwood,209,115,0.8196,1,0.45098
1726,13900,35,3513900,Tamaulipan Mixed Deciduous Thornscrub,356,356,Mesquite-Lime Pricklyash-2,156,Shrubland,215,160,0.84313,0.61176,0.62745
1727,13920,35,3513920,Tamaulipan Calcareous Thornscrub,357,357,Texas Barometer Bush-Guajillo-5,102,Shrubland,205,153,0.80392,0.4,0.6
1728,13930,35,3513930,Edwards Plateau Limestone Shrubland,358,358,Sandpaper Oak-Pinchots Juniper-1,203,Conifer,255,125,1,0.79607,0.49019
1729,14100,35,3514100,Llano Uplift Acidic Forest-Woodland-Glade,368,368,Live Oak-Post Oak-Little Bluestem-1,150,Hardwood,196,245,0.76862,0.58823,0.96078
1730,14220,35,3514220,Southern Blackland Tallgrass Prairie,378,378,Little Bluestem-Indiangrass--2,127,Grassland,255,127,1,0.49803,0.49803
1731,14230,35,3514230,Southeastern Great Plains Tallgrass Prairie,379,379,Big Bluestem-Little Bluestem-Indiangrass-2,75,Grassland,135,120,0.52941,0.29411,0.47058
1732,14710,35,3514710,Central Interior and Appalachian Floodplain Systems,411,411,Pecan-American Sycamore-Schumards Oak-1,191,Riparian,0,176,0,0.74902,0.69019
1733,14720,35,3514720,Central Interior and Appalachian Riparian Systems,415,415,Sugarberry-Bur Oak-Green Ash-1,255,Riparian,36,20,0.14117,1,0.07843
1734,14950,35,3514950,Western Great Plains Depressional Wetland Systems,443,443,Tobosagrass-Buffalograss-Whiteray Leastdaisy-2,0,Riparian,104,156,0.40784,0,0.61176
1735,15040,35,3515040,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland,446,446,Tobosagrass-Alkali Sacaton-2,179,Grassland,166,130,0.65098,0.70196,0.5098
1736,15190,35,3515190,East-Central Texas Plains Post Oak Savanna and Woodland,453,453,Big Bluestem-Little Bluestem-Post Oak-1,148,Grassland,207,10,0.81176,0.58039,0.03921
1737,15230,35,3515230,Edwards Plateau Dry-Mesic Slope Forest and Woodland,455,455,Ashes Juniper-Buckley Oak-Texas Ash-1,255,Hardwood,102,171,0.4,1,0.67058
1738,15240,35,3515240,Edwards Plateau Mesic Canyon,456,456,Buckley Oak-Bigtooth Maple-Black Cherry-3,168,Hardwood,255,232,1,0.65882,0.9098
1739,15250,35,3515250,Edwards Plateau Riparian,349,349,American Sycamore-Cedar Elm-Bushy Bluestem-1,163,Riparian,122,245,0.47843,0.63921,0.96078
1740,13230,36,3613230,West Gulf Coastal Plain Mesic Hardwood Forest,295,295,Beech-White Oak-Red Oak-1,158,Hardwood,181,143,0.7098,0.6196,0.56078
1741,13380,36,3613380,Central and South Texas Coastal Fringe Forest and Woodland,306,306,Live Oak-Seacoast Bluestem-3,245,Hardwood,165,122,0.64705,0.96078,0.47843
1742,13390,36,3613390,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,307,307,Live Oak-Sugarberry-Hercules Club-1,69,Hardwood,219,223,0.85882,0.27058,0.87451
1743,13580,36,3613580,East-Central Texas Plains Southern Pine Forest and Woodland,324,324,Loblolly Pine- Post Oak-Big Bluestem-1,94,Conifer,194,0,0.76078,0.36862,0
1744,13710,36,3613710,West Gulf Coastal Plain Pine-Hardwood Forest,339,339,Shortleaf Pine-Loblolly Pine-White Oak-1,168,Hardwood-Conifer,100,0,0.39215,0.65882,0
1745,13830,36,3613830,Edwards Plateau Limestone Savanna and Woodland,352,352,Texas Live Oak-Buckleys Oak-Little Bluestem-1,255,Hardwood,209,115,0.8196,1,0.45098
1746,13900,36,3613900,Tamaulipan Mixed Deciduous Thornscrub,356,356,Mesquite-Lime Pricklyash-2,156,Shrubland,215,160,0.84313,0.61176,0.62745
1747,13920,36,3613920,Tamaulipan Calcareous Thornscrub,357,357,Texas Barometer Bush-Guajillo-5,102,Shrubland,205,153,0.80392,0.4,0.6
1748,14220,36,3614220,Southern Blackland Tallgrass Prairie,378,378,Little Bluestem-Indiangrass--2,127,Grassland,255,127,1,0.49803,0.49803
1749,14340,36,3614340,Texas-Louisiana Coastal Prairie,386,386,Big Bluestem-Indiangrass-Brownseed Paspalum-2,163,Grassland,219,223,0.85882,0.63921,0.87451
1750,14370,36,3614370,Central and Upper Texas Coast Dune and Coastal Grassland,390,390,Shore Little Bluestem-Gulf Cordgrass-2,0,Grassland,132,207,0.51764,0,0.81176
1751,14380,36,3614380,Tamaulipan Savanna Grassland,391,391,Little Bluestem-Multiflower False Rhodes Grass-Mesquite-2,215,Grassland,199,105,0.78039,0.84313,0.41176
1752,14390,36,3614390,South Texas Lomas,392,392,Texas Ebony-Berlandiers Fiddlewood-5,38,Shrubland,135,0,0.52941,0.14902,0
1753,14400,36,3614400,Tamaulipan Clay Grassland,393,393,Little Bluestem-Multiflower False Rhodes Grass-2,87,Grassland,235,0,0.92156,0.34117,0
1754,14420,36,3614420,South Texas Sand Sheet Grassland,394,394,Shore Little Bluestem-Live Oak-2,237,Grassland,255,207,1,0.92941,0.81176
1755,14670,36,3614670,Tamaulipan Floodplain,407,407,Sugarberry-Lollipop Mimosa-1,181,Riparian,102,205,0.4,0.7098,0.80392
1756,14730,36,3614730,Gulf and Atlantic Coastal Plain Floodplain Systems,417,417,Water Oak-American Elm-Swampprivet-3,119,Riparian,102,205,0.4,0.46666,0.80392
1757,14740,36,3614740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,419,419,Cedar Elm-Hackberry-Green Ash-1,185,Riparian,171,235,0.67058,0.72549,0.92156
1758,14760,36,3614760,Tamaulipan Riparian Systems,423,423,Mexican Ash-Texas Ebony-1,214,Riparian,171,235,0.67058,0.83921,0.92156
1759,14800,36,3614800,Gulf and Atlantic Coastal Plain Swamp Systems,427,427,Bald Cypress-Atlantic White Cedar-Red Maple-5,212,Riparian,102,179,0.4,0.83137,0.70196
1760,14860,36,3614860,Texas-Louisiana Saline Coastal Prairie,433,433,Little Bluestem-Gulf Cordgrass-2,185,Grassland,245,47,0.96078,0.72549,0.18431
1761,14900,36,3614900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,435,435,Saltmeadow Cordgrass-Saltgrass-Gulf Cordgrass-2,235,Grassland,255,0,1,0.92156,0
1762,14950,36,3614950,Western Great Plains Depressional Wetland Systems,443,443,Tobosagrass-Buffalograss-Whiteray Leastdaisy-2,0,Riparian,104,156,0.40784,0,0.61176
1763,15190,36,3615190,East-Central Texas Plains Post Oak Savanna and Woodland,453,453,Big Bluestem-Little Bluestem-Post Oak-1,148,Grassland,207,10,0.81176,0.58039,0.03921
1764,13070,46,4613070,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,282,282,White Oak-Post Oak-Hickory-1,205,Hardwood,222,149,0.87058,0.80392,0.58431
1765,13250,46,4613250,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,323,323,Beech-Cherrybark Oak-Tulip Tree-3,124,Hardwood,168,35,0.65882,0.48627,0.13725
1766,13270,46,4613270,East Gulf Coastal Plain Northern Loess Bluff Forest,299,299,Beech-White Oak-Cucumber Tree-3,161,Hardwood,232,212,0.9098,0.63137,0.83137
1767,13280,46,4613280,East Gulf Coastal Plain Limestone Forest,301,301,Post Oak-Chinquapin Oak-Shortleaf Pine-1,255,Hardwood,195,74,0.7647,1,0.29019
1768,13290,46,4613290,East Gulf Coastal Plain Southern Loess Bluff Forest,300,300,Cherrybark Oak-Sweetgum-Beech-3,8,Hardwood,168,54,0.65882,0.03137,0.21176
1769,13300,46,4613300,Southern Coastal Plain Dry Upland Hardwood Forest,301,301,Post Oak-Chinquapin Oak-Shortleaf Pine-1,231,Hardwood,245,186,0.96078,0.90588,0.72941
1770,13490,46,4613490,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,315,315,Longleaf Pine-Pineland Threeawn-Beyrich Threeawn-1,176,Conifer,152,0,0.59607,0.69019,0
1771,13530,46,4613530,Southern Appalachian Low-Elevation Pine Forest,320,320,Virginia Pine-Shortleaf Pine-1,200,Conifer,255,97,1,0.78431,0.38039
1772,13570,46,4613570,Southern Coastal Plain Mesic Slope Forest,323,323,Beech-Cherrybark Oak-Tulip Tree-3,151,Hardwood,191,71,0.74902,0.59215,0.27843
1773,13680,46,4613680,Southern Piedmont Dry Oak(-Pine) Forest,336,336,White Oak-Southern Red Oak-Shortleaf Pine-1,186,Hardwood-Conifer,211,255,0.82745,0.72941,1
1774,13720,46,4613720,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,340,340,Shortleaf Pine-Oaks-1,97,Hardwood-Conifer,223,255,0.87451,0.38039,1
1775,14300,46,4614300,Southern Coastal Plain Blackland Prairie and Woodland,384,384,Post Oak-Eastern Redcedar-Little Bluestem-1,142,Grassland,255,107,1,0.55686,0.4196
1776,14550,46,4614550,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,399,399,Loblolly Pine-Willow Oak-1,33,Riparian,77,156,0.30196,0.12941,0.61176
1777,14610,46,4614610,Southern Coastal Plain Seepage Swamp and Baygall,404,404,Sweetbay-Swamp Tupelo-Swamp Bay-3,232,Riparian,190,255,0.74509,0.9098,1
1778,14680,46,4614680,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall,408,408,Pond Pine-Swamp Tupelo-1,79,Riparian,68,145,0.26666,0.3098,0.56862
1779,14720,46,4614720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.14117,1,0.07843
1780,14730,46,4614730,Gulf and Atlantic Coastal Plain Floodplain Systems,418,418,Willow Oak-Water Oak-American Elm-3,119,Riparian,102,205,0.4,0.46666,0.80392
1781,14740,46,4614740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,421,421,American Sycamore-Sugarberry-Pine-3,185,Riparian,171,235,0.67058,0.72549,0.92156
1782,14800,46,4614800,Gulf and Atlantic Coastal Plain Swamp Systems,427,427,Bald Cypress-Atlantic White Cedar-Red Maple-5,212,Riparian,102,179,0.4,0.83137,0.70196
1783,13280,99,9913280,East Gulf Coastal Plain Limestone Forest,301,301,Post Oak-Chinquapin Oak-Shortleaf Pine-1,255,Hardwood,195,74,0.7647,1,0.29019
1784,13290,99,9913290,East Gulf Coastal Plain Southern Loess Bluff Forest,300,300,Cherrybark Oak-Sweetgum-Beech-3,8,Hardwood,168,54,0.65882,0.03137,0.21176
1785,13300,99,9913300,Southern Coastal Plain Dry Upland Hardwood Forest,301,301,Post Oak-Chinquapin Oak-Shortleaf Pine-1,231,Hardwood,245,186,0.96078,0.90588,0.72941
1786,13490,99,9913490,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,315,315,Longleaf Pine-Pineland Threeawn-Beyrich Threeawn-1,176,Conifer,152,0,0.59607,0.69019,0
1787,13560,99,9913560,Florida Longleaf Pine Sandhill,322,322,Longleaf Pine-Florida Alicia-1,186,Conifer,76,10,0.29803,0.72941,0.03921
1788,13570,99,9913570,Southern Coastal Plain Mesic Slope Forest,323,323,Beech-Cherrybark Oak-Tulip Tree-3,151,Hardwood,191,71,0.74902,0.59215,0.27843
1789,13720,99,9913720,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,340,340,Shortleaf Pine-Oaks-1,97,Hardwood-Conifer,223,255,0.87451,0.38039,1
1790,13800,99,9913800,East Gulf Coastal Plain Maritime Forest,348,348,Slash Pine-Myrtle Oak-Saw Palmetto-1,130,Hardwood-Conifer,214,255,0.83921,0.5098,1
1791,14350,99,9914350,East Gulf Coastal Plain Dune and Coastal Grassland,387,387,Sea Oats-5,54,Grassland,132,222,0.51764,0.21176,0.87058
1792,14540,99,9914540,East Gulf Coastal Plain Near-Coast Pine Flatwoods,397,397,Longleaf Pine-Slash Pine-Saw Palmetto-1,227,Riparian,149,118,0.58431,0.89019,0.46274
1793,14550,99,9914550,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,399,399,Loblolly Pine-Willow Oak-1,33,Riparian,77,156,0.30196,0.12941,0.61176
1794,14600,99,9914600,Southern Coastal Plain Nonriverine Cypress Dome,403,403,Pond Cypress-1,10,Riparian,168,0,0.65882,0.03921,0
1795,14610,99,9914610,Southern Coastal Plain Seepage Swamp and Baygall,404,404,Sweetbay-Swamp Tupelo-Swamp Bay-3,232,Riparian,190,255,0.74509,0.9098,1
1796,14680,99,9914680,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall,408,408,Pond Pine-Swamp Tupelo-1,79,Riparian,68,145,0.26666,0.3098,0.56862
1797,14730,99,9914730,Gulf and Atlantic Coastal Plain Floodplain Systems,418,418,Willow Oak-Water Oak-American Elm-3,119,Riparian,102,205,0.4,0.46666,0.80392
1798,14740,99,9914740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,421,421,American Sycamore-Sugarberry-Pine-3,185,Riparian,171,235,0.67058,0.72549,0.92156
1799,14800,99,9914800,Gulf and Atlantic Coastal Plain Swamp Systems,427,427,Bald Cypress-Atlantic White Cedar-Red Maple-5,212,Riparian,102,179,0.4,0.83137,0.70196
1800,14850,99,9914850,East Gulf Coastal Plain Savanna and Wet Prairie,432,432,Beyrich Threeawn-Toothache Grass-Longleaf Pine-1,217,Savanna,255,120,1,0.85098,0.47058
1801,14890,99,9914890,Floridian Highlands Freshwater Marsh,434,434,Sand Cordgrass-Maidencane-2,255,Riparian,240,94,0.94117,1,0.36862
1802,14900,99,9914900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,435,435,Saltmeadow Cordgrass-Saltgrass-Gulf Cordgrass-2,235,Riparian,255,0,1,0.92156,0
1803,14980,99,9914980,Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,100,100,Sparsely Vegetated,97,Sparse,171,56,0.67058,0.38039,0.2196
1804,13150,59,5913150,Southern Appalachian Oak Forest,287,287,Chestnut Oak-White Oak-Chestnut-1,227,Hardwood,181,194,0.7098,0.89019,0.76078
1805,13160,59,5913160,Southern Piedmont Mesic Forest,288,288,Beech-3,199,Hardwood,99,125,0.38823,0.78039,0.49019
1806,13180,59,5913180,Southern and Central Appalachian Cove Forest,291,291,Beech-Basswood-Yellow Buckeye-3,177,Hardwood,138,255,0.54117,0.69411,1
1807,13420,59,5913420,Piedmont Hardpan Woodland and Forest,309,309,Post Oak-White Ash-Little Bluestem Hardpan-1,94,Hardwood,237,54,0.92941,0.36862,0.21176
1808,13510,59,5913510,Southeastern Interior Longleaf Pine Woodland,318,318,Longleaf Pine-Southern Red Oak-Little Bluestem-1,161,Conifer,143,26,0.56078,0.63137,0.10196
1809,13520,59,5913520,Southern Appalachian Montane Pine Forest and Woodland,319,319,Table Mountain Pine-Pitch Pine-1,71,Conifer,117,197,0.45882,0.27843,0.77254
1810,13530,59,5913530,Southern Appalachian Low-Elevation Pine Forest,320,320,Virginia Pine-Shortleaf Pine-1,200,Conifer,255,97,1,0.78431,0.38039
1811,13680,59,5913680,Southern Piedmont Dry Oak(-Pine) Forest,336,336,White Oak-Southern Red Oak-Shortleaf Pine-1,186,Hardwood-Conifer,211,255,0.82745,0.72941,1
1812,14710,59,5914710,Central Interior and Appalachian Floodplain Systems,414,414,American Sycamore-Silver Maple-3,191,Riparian,0,176,0,0.74902,0.69019
1813,14720,59,5914720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.14117,1,0.07843
1814,13090,57,5713090,Southern Appalachian Northern Hardwood Forest,284,284,Sugar Maple-Beech-Yellow Buckeye-5,156,Hardwood,163,46,0.63921,0.61176,0.18039
1815,13150,57,5713150,Southern Appalachian Oak Forest,287,287,Chestnut Oak-White Oak-Chestnut-1,227,Hardwood,181,194,0.7098,0.89019,0.76078
1816,13160,57,5713160,Southern Piedmont Mesic Forest,288,288,Beech-3,199,Hardwood,99,125,0.38823,0.78039,0.49019
1817,13170,57,5713170,Allegheny-Cumberland Dry Oak Forest and Woodland,290,290,White Oak-Scarlet Oak-Chestnut-1,184,Hardwood,186,148,0.72941,0.72156,0.58039
1818,13180,57,5713180,Southern and Central Appalachian Cove Forest,291,291,Beech-Basswood-Yellow Buckeye-3,177,Hardwood,138,255,0.54117,0.69411,1
1819,13200,57,5713200,Central and Southern Appalachian Montane Oak Forest,292,292,Red Oak-Chestnut-Black Birch-1,130,Hardwood,180,180,0.70588,0.5098,0.70588
1820,13210,57,5713210,South-Central Interior Mesophytic Forest,293,293,Sugar Maple-Beech-Basswood-3,135,Hardwood,71,148,0.27843,0.52941,0.58039
1821,13500,57,5713500,Central and Southern Appalachian Spruce-Fir Forest,317,317,Red Spruce-Fir-Yellow Birch-5,214,Conifer,207,51,0.81176,0.83921,0.2
1822,13520,57,5713520,Southern Appalachian Montane Pine Forest and Woodland,319,319,Table Mountain Pine-Pitch Pine-1,71,Conifer,117,197,0.45882,0.27843,0.77254
1823,13530,57,5713530,Southern Appalachian Low-Elevation Pine Forest,320,320,Virginia Pine-Shortleaf Pine-1,200,Conifer,255,97,1,0.78431,0.38039
1824,13680,57,5713680,Southern Piedmont Dry Oak(-Pine) Forest,336,336,White Oak-Southern Red Oak-Shortleaf Pine-1,186,Hardwood-Conifer,211,255,0.82745,0.72941,1
1825,13760,57,5713760,Southern Ridge and Valley/Cumberland Dry Calcareous Forest,344,344,Post Oak-White Oak-Eastern Redcedar-1,153,Hardwood,222,122,0.87058,0.6,0.47843
1826,14140,57,5714140,Southern Appalachian Grass and Shrub Bald,372,372,Catawba Rosebay-Flattened Oatgrass-3,10,Grassland,240,10,0.94117,0.03921,0.03921
1827,14710,57,5714710,Central Interior and Appalachian Floodplain Systems,414,414,American Sycamore-Silver Maple-3,191,Riparian,0,176,0,0.74902,0.69019
1828,14720,57,5714720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.14117,1,0.07843
1829,13160,54,5413160,Southern Piedmont Mesic Forest,288,288,Beech-3,199,Hardwood,99,125,0.38823,0.78039,0.49019
1830,13300,54,5413300,Southern Coastal Plain Dry Upland Hardwood Forest,301,301,Post Oak-Chinquapin Oak-Shortleaf Pine-1,231,Hardwood,245,186,0.96078,0.90588,0.72941
1831,13430,54,5413430,Atlantic Coastal Plain Mesic Hardwood Forest,323,323,Beech-Cherrybark Oak-Tulip Tree-3,112,Hardwood,168,0,0.65882,0.43921,0
1832,13460,54,5413460,Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland,315,315,Longleaf Pine-Pineland Threeawn-Beyrich Threeawn-1,156,Conifer,78,26,0.30588,0.61176,0.10196
1833,13490,54,5413490,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,315,315,Longleaf Pine-Pineland Threeawn-Beyrich Threeawn-1,176,Conifer,152,0,0.59607,0.69019,0
1834,13510,54,5413510,Southeastern Interior Longleaf Pine Woodland,318,318,Longleaf Pine-Southern Red Oak-Little Bluestem-1,161,Conifer,143,26,0.56078,0.63137,0.10196
